SHA3-224, 137632, 56, 128, 81
SHA3-224, 137632, 56, 256, 83
SHA3-224, 137632, 56, 512, 68
SHA3-224, 137632, 56, 1024, 63
SHA3-224, 137632, 56, 2048, 70
SHA3-224, 137632, 56, 4096, 75
SHA3-224, 137632, 56, 8192, 52
SHA3-224, 137632, 56, 16384, 78
SHA3-224, 137632, 56, 32768, 81
SHA3-224, 137632, 56, 65536, 88
SHA3-256, 137632, 64, 1, 4801
SHA3-256, 137632, 64, 2, 2453
SHA3-256, 137632, 64, 4, 1290
SHA3-256, 137632, 64, 8, 687
SHA3-256, 137632, 64, 16, 393
SHA3-256, 137632, 64, 32, 218
SHA3-256, 137632, 64, 64, 140
SHA3-256, 137632, 64, 128, 101
SHA3-256, 137632, 64, 256, 86
SHA3-256, 137632, 64, 512, 88
SHA3-256, 137632, 64, 1024, 74
SHA3-256, 137632, 64, 2048, 74
SHA3-256, 137632, 64, 4096, 71
SHA3-256, 137632, 64, 8192, 69
SHA3-256, 137632, 64, 16384, 71
SHA3-256, 137632, 64, 32768, 79
SHA3-256, 137632, 64, 65536, 93
SHA3-384, 137632, 96, 1, 7418
SHA3-384, 137632, 96, 2, 3737
SHA3-384, 137632, 96, 4, 1875
SHA3-384, 137632, 96, 8, 959
SHA3-384, 137632, 96, 16, 495
SHA3-384, 137632, 96, 32, 305
SHA3-384, 137632, 96, 64, 176
SHA3-384, 137632, 96, 128, 120
SHA3-384, 137632, 96, 256, 97
SHA3-384, 137632, 96, 512, 83
SHA3-384, 137632, 96, 1024, 74
SHA3-384, 137632, 96, 2048, 69
SHA3-384, 137632, 96, 4096, 67
SHA3-384, 137632, 96, 8192, 74
SHA3-384, 137632, 96, 16384, 71
SHA3-384, 137632, 96, 32768, 90
SHA3-384, 137632, 96, 65536, 93
SHA3-512, 137632, 128, 1, 9689
SHA3-512, 137632, 128, 2, 4797
SHA3-512, 137632, 128, 4, 2345
SHA3-512, 137632, 128, 8, 1239
SHA3-512, 137632, 128, 16, 664
SHA3-512, 137632, 128, 32, 355
SHA3-512, 137632, 128, 64, 221
SHA3-512, 137632, 128, 128, 157
SHA3-512, 137632, 128, 256, 125
SHA3-512, 137632, 128, 512, 92
SHA3-512, 137632, 128, 1024, 71
SHA3-512, 137632, 128, 2048, 85
SHA3-512, 137632, 128, 4096, 62
SHA3-512, 137632, 128, 8192, 66
SHA3-512, 137632, 128, 16384, 67
SHA3-512, 137632, 128, 32768, 90
SHA3-512, 137632, 128, 65536, 91
SHA-1, 267168, 40, 1, 5814
SHA-1, 267168, 40, 2, 3015
SHA-1, 267168, 40, 4, 1556
SHA-1, 267168, 40, 8, 825
SHA-1, 267168, 40, 16, 490
SHA-1, 267168, 40, 32, 301
SHA-1, 267168, 40, 64, 222
SHA-1, 267168, 40, 128, 164
SHA-1, 267168, 40, 256, 145
SHA-1, 267168, 40, 512, 132
SHA-1, 267168, 40, 1024, 127
SHA-1, 267168, 40, 2048, 146
SHA-1, 267168, 40, 4096, 128
SHA-1, 267168, 40, 8192, 122
SHA-1, 267168, 40, 16384, 133
SHA-1, 267168, 40, 32768, 132
SHA-1, 267168, 40, 65536, 164
SHA-224, 267168, 56, 1, 8084
SHA-224, 267168, 56, 2, 3996
SHA-224, 267168, 56, 4, 2079
SHA-224, 267168, 56, 8, 1108
SHA-224, 267168, 56, 16, 642
SHA-224, 267168, 56, 32, 373
SHA-224, 267168, 56, 64, 251
SHA-224, 267168, 56, 128, 188
SHA-224, 267168, 56, 256, 159
SHA-224, 267168, 56, 512, 142
SHA-224, 267168, 56, 1024, 133
SHA-224, 267168, 56, 2048, 131
SHA-224, 267168, 56, 4096, 126
SHA-224, 267168, 56, 8192, 123
SHA-224, 267168, 56, 16384, 139
SHA-224, 267168, 56, 32768, 132
SHA-224, 267168, 56, 65536, 149
SHA-256, 267168, 64, 1, 9155
SHA-256, 267168, 64, 2, 4673
SHA-256, 267168, 64, 4, 2432
SHA-256, 267168, 64, 8, 1267
SHA-256, 267168, 64, 16, 696
SHA-256, 267168, 64, 32, 399
SHA-256, 267168, 64, 64, 258
SHA-256, 267168, 64, 128, 191
SHA-256, 267168, 64, 256, 155
SHA-256, 267168, 64, 512, 141
SHA-256, 267168, 64, 1024, 141
SHA-256, 267168, 64, 2048, 143
SHA-256, 267168, 64, 4096, 126
SHA-256, 267168, 64, 8192, 128
SHA-256, 267168, 64, 16384, 135
SHA-256, 267168, 64, 32768, 178
SHA-256, 267168, 64, 65536, 165
SHA-384, 267168, 96, 1, 13662
SHA-384, 267168, 96, 2, 6891
SHA-384, 267168, 96, 4, 3548
SHA-384, 267168, 96, 8, 1784
SHA-384, 267168, 96, 16, 947
SHA-384, 267168, 96, 32, 527
SHA-384, 267168, 96, 64, 331
SHA-384, 267168, 96, 128, 225
SHA-384, 267168, 96, 256, 174
SHA-384, 267168, 96, 512, 154
SHA-384, 267168, 96, 1024, 137
SHA-384, 267168, 96, 2048, 131
SHA-384, 267168, 96, 4096, 126
SHA-384, 267168, 96, 8192, 124
SHA-384, 267168, 96, 16384, 126
SHA-384, 267168, 96, 32768, 134
SHA-384, 267168, 96, 65536, 158
SHA-512, 267168, 128, 1, 18052
SHA-512, 267168, 128, 2, 8962
SHA-512, 267168, 128, 4, 4714
SHA-512, 267168, 128, 8, 2401
SHA-512, 267168, 128, 16, 1228
SHA-512, 267168, 128, 32, 666
SHA-512, 267168, 128, 64, 390
SHA-512, 267168, 128, 128, 271
SHA-512, 267168, 128, 256, 200
SHA-512, 267168, 128, 512, 198
SHA-512, 267168, 128, 1024, 145
SHA-512, 267168, 128, 2048, 134
SHA-512, 267168, 128, 4096, 144
SHA-512, 267168, 128, 8192, 139
SHA-512, 267168, 128, 16384, 145
SHA-512, 267168, 128, 32768, 139
SHA-512, 267168, 128, 65536, 174
SHA3-224, 267168, 56, 1, 8148
SHA3-224, 267168, 56, 2, 4156
SHA3-224, 267168, 56, 4, 2132
SHA3-224, 267168, 56, 8, 1123
SHA3-224, 267168, 56, 16, 634
SHA3-224, 267168, 56, 32, 383
SHA3-224, 267168, 56, 64, 245
SHA3-224, 267168, 56, 128, 198
SHA3-224, 267168, 56, 256, 168
SHA3-224, 267168, 56, 512, 139
SHA3-224, 267168, 56, 1024, 140
SHA3-224, 267168, 56, 2048, 150
SHA3-224, 267168, 56, 4096, 125
SHA3-224, 267168, 56, 8192, 141
SHA3-224, 267168, 56, 16384, 128
SHA3-224, 267168, 56, 32768, 137
SHA3-224, 267168, 56, 65536, 166
SHA3-256, 267168, 64, 1, 9284
SHA3-256, 267168, 64, 2, 4611
SHA3-256, 267168, 64, 4, 2465
SHA3-256, 267168, 64, 8, 1263
SHA3-256, 267168, 64, 16, 687
SHA3-256, 267168, 64, 32, 395
SHA3-256, 267168, 64, 64, 284
SHA3-256, 267168, 64, 128, 204
SHA3-256, 267168, 64, 256, 171
SHA3-256, 267168, 64, 512, 140
SHA3-256, 267168, 64, 1024, 131
SHA3-256, 267168, 64, 2048, 126
SHA3-256, 267168, 64, 4096, 127
SHA3-256, 267168, 64, 8192, 126
SHA3-256, 267168, 64, 16384, 140
SHA3-256, 267168, 64, 32768, 135
SHA3-256, 267168, 64, 65536, 149
SHA3-384, 267168, 96, 1, 13781
SHA3-384, 267168, 96, 2, 6871
SHA3-384, 267168, 96, 4, 3595
SHA3-384, 267168, 96, 8, 1877
SHA3-384, 267168, 96, 16, 998
SHA3-384, 267168, 96, 32, 543
SHA3-384, 267168, 96, 64, 329
SHA3-384, 267168, 96, 128, 229
SHA3-384, 267168, 96, 256, 179
SHA3-384, 267168, 96, 512, 158
SHA3-384, 267168, 96, 1024, 149
SHA3-384, 267168, 96, 2048, 131
SHA3-384, 267168, 96, 4096, 128
SHA3-384, 267168, 96, 8192, 140
SHA3-384, 267168, 96, 16384, 130
SHA3-384, 267168, 96, 32768, 140
SHA3-384, 267168, 96, 65536, 149
SHA3-512, 267168, 128, 1, 18433
SHA3-512, 267168, 128, 2, 9315
SHA3-512, 267168, 128, 4, 4649
SHA3-512, 267168, 128, 8, 2354
SHA3-512, 267168, 128, 16, 1268
SHA3-512, 267168, 128, 32, 667
SHA3-512, 267168, 128, 64, 399
SHA3-512, 267168, 128, 128, 262
SHA3-512, 267168, 128, 256, 196
SHA3-512, 267168, 128, 512, 180
SHA3-512, 267168, 128, 1024, 141
SHA3-512, 267168, 128, 2048, 135
SHA3-512, 267168, 128, 4096, 131
SHA3-512, 267168, 128, 8192, 135
SHA3-512, 267168, 128, 16384, 130
SHA3-512, 267168, 128, 32768, 137
SHA3-512, 267168, 128, 65536, 150
SHA-1, 526240, 40, 1, 11339
SHA-1, 526240, 40, 2, 5712
SHA-1, 526240, 40, 4, 3066
SHA-1, 526240, 40, 8, 1656
SHA-1, 526240, 40, 16, 943
SHA-1, 526240, 40, 32, 572
SHA-1, 526240, 40, 64, 423
SHA-1, 526240, 40, 128, 362
SHA-1, 526240, 40, 256, 287
SHA-1, 526240, 40, 512, 269
SHA-1, 526240, 40, 1024, 272
SHA-1, 526240, 40, 2048, 262
SHA-1, 526240, 40, 4096, 240
SHA-1, 526240, 40, 8192, 241
SHA-1, 526240, 40, 16384, 257
SHA-1, 526240, 40, 32768, 251
SHA-1, 526240, 40, 65536, 264
SHA-224, 526240, 56, 1, 15592
SHA-224, 526240, 56, 2, 8008
SHA-224, 526240, 56, 4, 4104
SHA-224, 526240, 56, 8, 2221
SHA-224, 526240, 56, 16, 1216
SHA-224, 526240, 56, 32, 716
SHA-224, 526240, 56, 64, 490
SHA-224, 526240, 56, 128, 355
SHA-224, 526240, 56, 256, 295
SHA-224, 526240, 56, 512, 294
SHA-224, 526240, 56, 1024, 252
SHA-224, 526240, 56, 2048, 244
SHA-224, 526240, 56, 4096, 247
SHA-224, 526240, 56, 8192, 250
SHA-224, 526240, 56, 16384, 257
SHA-224, 526240, 56, 32768, 261
SHA-224, 526240, 56, 65536, 262
SHA-256, 526240, 64, 1, 17787
SHA-256, 526240, 64, 2, 9000
SHA-256, 526240, 64, 4, 4613
SHA-256, 526240, 64, 8, 2370
SHA-256, 526240, 64, 16, 1289
SHA-256, 526240, 64, 32, 839
SHA-256, 526240, 64, 64, 522
SHA-256, 526240, 64, 128, 367
SHA-256, 526240, 64, 256, 350
SHA-256, 526240, 64, 512, 270
SHA-256, 526240, 64, 1024, 256
SHA-256, 526240, 64, 2048, 272
SHA-256, 526240, 64, 4096, 242
SHA-256, 526240, 64, 8192, 253
SHA-256, 526240, 64, 16384, 279
SHA-256, 526240, 64, 32768, 268
SHA-256, 526240, 64, 65536, 280
SHA-384, 526240, 96, 1, 26344
SHA-384, 526240, 96, 2, 13458
SHA-384, 526240, 96, 4, 6746
SHA-384, 526240, 96, 8, 3496
SHA-384, 526240, 96, 16, 1895
SHA-384, 526240, 96, 32, 1117
SHA-384, 526240, 96, 64, 646
SHA-384, 526240, 96, 128, 436
SHA-384, 526240, 96, 256, 338
SHA-384, 526240, 96, 512, 295
SHA-384, 526240, 96, 1024, 302
SHA-384, 526240, 96, 2048, 249
SHA-384, 526240, 96, 4096, 245
SHA-384, 526240, 96, 8192, 253
SHA-384, 526240, 96, 16384, 252
SHA-384, 526240, 96, 32768, 249
SHA-384, 526240, 96, 65536, 276
SHA-512, 526240, 128, 1, 34786
SHA-512, 526240, 128, 2, 17654
SHA-512, 526240, 128, 4, 9023
SHA-512, 526240, 128, 8, 4668
SHA-512, 526240, 128, 16, 2380
SHA-512, 526240, 128, 32, 1340
SHA-512, 526240, 128, 64, 795
SHA-512, 526240, 128, 128, 515
SHA-512, 526240, 128, 256, 388
SHA-512, 526240, 128, 512, 334
SHA-512, 526240, 128, 1024, 308
SHA-512, 526240, 128, 2048, 264
SHA-512, 526240, 128, 4096, 253
SHA-512, 526240, 128, 8192, 240
SHA-512, 526240, 128, 16384, 286
SHA-512, 526240, 128, 32768, 257
SHA-512, 526240, 128, 65536, 272
SHA3-224, 526240, 56, 1, 16236
SHA3-224, 526240, 56, 2, 8207
SHA3-224, 526240, 56, 4, 4305
SHA3-224, 526240, 56, 8, 2225
SHA3-224, 526240, 56, 16, 1299
SHA3-224, 526240, 56, 32, 756
SHA3-224, 526240, 56, 64, 534
SHA3-224, 526240, 56, 128, 377
SHA3-224, 526240, 56, 256, 302
SHA3-224, 526240, 56, 512, 277
SHA3-224, 526240, 56, 1024, 252
SHA3-224, 526240, 56, 2048, 269
SHA3-224, 526240, 56, 4096, 259
SHA3-224, 526240, 56, 8192, 250
SHA3-224, 526240, 56, 16384, 252
SHA3-224, 526240, 56, 32768, 257
SHA3-224, 526240, 56, 65536, 305
SHA3-256, 526240, 64, 1, 18451
SHA3-256, 526240, 64, 2, 9390
SHA3-256, 526240, 64, 4, 4737
SHA3-256, 526240, 64, 8, 2518
SHA3-256, 526240, 64, 16, 1367
SHA3-256, 526240, 64, 32, 870
SHA3-256, 526240, 64, 64, 557
SHA3-256, 526240, 64, 128, 431
SHA3-256, 526240, 64, 256, 312
SHA3-256, 526240, 64, 512, 294
SHA3-256, 526240, 64, 1024, 282
SHA3-256, 526240, 64, 2048, 267
SHA3-256, 526240, 64, 4096, 253
SHA3-256, 526240, 64, 8192, 256
SHA3-256, 526240, 64, 16384, 245
SHA3-256, 526240, 64, 32768, 246
SHA3-256, 526240, 64, 65536, 273
SHA3-384, 526240, 96, 1, 27078
SHA3-384, 526240, 96, 2, 13924
SHA3-384, 526240, 96, 4, 6974
SHA3-384, 526240, 96, 8, 3610
SHA3-384, 526240, 96, 16, 1921
SHA3-384, 526240, 96, 32, 1077
SHA3-384, 526240, 96, 64, 683
SHA3-384, 526240, 96, 128, 486
SHA3-384, 526240, 96, 256, 360
SHA3-384, 526240, 96, 512, 311
SHA3-384, 526240, 96, 1024, 268
SHA3-384, 526240, 96, 2048, 272
SHA3-384, 526240, 96, 4096, 246
SHA3-384, 526240, 96, 8192, 256
SHA3-384, 526240, 96, 16384, 257
SHA3-384, 526240, 96, 32768, 257
SHA3-384, 526240, 96, 65536, 298
SHA3-512, 526240, 128, 1, 36389
SHA3-512, 526240, 128, 2, 18160
SHA3-512, 526240, 128, 4, 9384
SHA3-512, 526240, 128, 8, 4761
SHA3-512, 526240, 128, 16, 2620
SHA3-512, 526240, 128, 32, 1366
SHA3-512, 526240, 128, 64, 837
SHA3-512, 526240, 128, 128, 519
SHA3-512, 526240, 128, 256, 377
SHA3-512, 526240, 128, 512, 314
SHA3-512, 526240, 128, 1024, 278
SHA3-512, 526240, 128, 2048, 294
SHA3-512, 526240, 128, 4096, 302
SHA3-512, 526240, 128, 8192, 253
SHA3-512, 526240, 128, 16384, 253
SHA3-512, 526240, 128, 32768, 303
SHA3-512, 526240, 128, 65536, 299
SHA-1, 1044384, 40, 1, 22531
SHA-1, 1044384, 40, 2, 11639
SHA-1, 1044384, 40, 4, 5908
SHA-1, 1044384, 40, 8, 3212
SHA-1, 1044384, 40, 16, 1828
SHA-1, 1044384, 40, 32, 1149
SHA-1, 1044384, 40, 64, 834
SHA-1, 1044384, 40, 128, 643
SHA-1, 1044384, 40, 256, 595
SHA-1, 1044384, 40, 512, 542
SHA-1, 1044384, 40, 1024, 532
SHA-1, 1044384, 40, 2048, 506
SHA-1, 1044384, 40, 4096, 476
SHA-1, 1044384, 40, 8192, 493
SHA-1, 1044384, 40, 16384, 483
SHA-1, 1044384, 40, 32768, 488
SHA-1, 1044384, 40, 65536, 490
SHA-224, 1044384, 56, 1, 31097
SHA-224, 1044384, 56, 2, 15605
SHA-224, 1044384, 56, 4, 8191
SHA-224, 1044384, 56, 8, 4452
SHA-224, 1044384, 56, 16, 2424
SHA-224, 1044384, 56, 32, 1376
SHA-224, 1044384, 56, 64, 951
SHA-224, 1044384, 56, 128, 724
SHA-224, 1044384, 56, 256, 597
SHA-224, 1044384, 56, 512, 556
SHA-224, 1044384, 56, 1024, 557
SHA-224, 1044384, 56, 2048, 518
SHA-224, 1044384, 56, 4096, 510
SHA-224, 1044384, 56, 8192, 477
SHA-224, 1044384, 56, 16384, 555
SHA-224, 1044384, 56, 32768, 494
SHA-224, 1044384, 56, 65536, 513
SHA-256, 1044384, 64, 1, 35093
SHA-256, 1044384, 64, 2, 18046
SHA-256, 1044384, 64, 4, 9133
SHA-256, 1044384, 64, 8, 4842
SHA-256, 1044384, 64, 16, 2709
SHA-256, 1044384, 64, 32, 1563
SHA-256, 1044384, 64, 64, 1028
SHA-256, 1044384, 64, 128, 741
SHA-256, 1044384, 64, 256, 687
SHA-256, 1044384, 64, 512, 547
SHA-256, 1044384, 64, 1024, 516
SHA-256, 1044384, 64, 2048, 491
SHA-256, 1044384, 64, 4096, 475
SHA-256, 1044384, 64, 8192, 485
SHA-256, 1044384, 64, 16384, 492
SHA-256, 1044384, 64, 32768, 498
SHA-256, 1044384, 64, 65536, 485
SHA-1, 16192, 40, 1, 1288
SHA-1, 16192, 40, 2, 202
SHA-1, 16192, 40, 4, 102
SHA-1, 16192, 40, 8, 55
SHA-1, 16192, 40, 16, 30
SHA-1, 16192, 40, 32, 19
SHA-1, 16192, 40, 64, 14
SHA-1, 16192, 40, 128, 14
SHA-1, 16192, 40, 256, 14
SHA-1, 16192, 40, 512, 9
SHA-1, 16192, 40, 1024, 8
SHA-1, 16192, 40, 2048, 9
SHA-1, 16192, 40, 4096, 8
SHA-1, 16192, 40, 8192, 8
SHA-1, 16192, 40, 16384, 8
SHA-1, 16192, 40, 32768, 17
SHA-1, 16192, 40, 65536, 34
SHA-224, 16192, 56, 1, 589
SHA-224, 16192, 56, 2, 271
SHA-224, 16192, 56, 4, 140
SHA-224, 16192, 56, 8, 67
SHA-224, 16192, 56, 16, 37
SHA-224, 16192, 56, 32, 24
SHA-224, 16192, 56, 64, 16
SHA-224, 16192, 56, 128, 11
SHA-224, 16192, 56, 256, 10
SHA-224, 16192, 56, 512, 8
SHA-224, 16192, 56, 1024, 9
SHA-224, 16192, 56, 2048, 8
SHA-224, 16192, 56, 4096, 8
SHA-224, 16192, 56, 8192, 8
SHA-224, 16192, 56, 16384, 7
SHA-224, 16192, 56, 32768, 15
SHA-224, 16192, 56, 65536, 29
SHA-256, 16192, 64, 1, 542
SHA-256, 16192, 64, 2, 267
SHA-256, 16192, 64, 4, 138
SHA-256, 16192, 64, 8, 96
SHA-256, 16192, 64, 16, 59
SHA-256, 16192, 64, 32, 24
SHA-256, 16192, 64, 64, 17
SHA-256, 16192, 64, 128, 12
SHA-256, 16192, 64, 256, 11
SHA-256, 16192, 64, 512, 9
SHA-256, 16192, 64, 1024, 9
SHA-256, 16192, 64, 2048, 9
SHA-256, 16192, 64, 4096, 8
SHA-256, 16192, 64, 8192, 7
SHA-256, 16192, 64, 16384, 8
SHA-256, 16192, 64, 32768, 15
SHA-256, 16192, 64, 65536, 31
SHA-384, 16192, 96, 1, 870
SHA-384, 16192, 96, 2, 430
SHA-384, 16192, 96, 4, 200
SHA-384, 16192, 96, 8, 156
SHA-384, 16192, 96, 16, 62
SHA-384, 16192, 96, 32, 32
SHA-384, 16192, 96, 64, 30
SHA-384, 16192, 96, 128, 23
SHA-384, 16192, 96, 256, 12
SHA-384, 16192, 96, 512, 9
SHA-384, 16192, 96, 1024, 9
SHA-384, 16192, 96, 2048, 8
SHA-384, 16192, 96, 4096, 8
SHA-384, 16192, 96, 8192, 7
SHA-384, 16192, 96, 16384, 8
SHA-384, 16192, 96, 32768, 15
SHA-384, 16192, 96, 65536, 29
SHA-512, 16192, 128, 1, 1147
SHA-512, 16192, 128, 2, 561
SHA-512, 16192, 128, 4, 265
SHA-512, 16192, 128, 8, 137
SHA-512, 16192, 128, 16, 72
SHA-512, 16192, 128, 32, 40
SHA-512, 16192, 128, 64, 23
SHA-512, 16192, 128, 128, 16
SHA-512, 16192, 128, 256, 15
SHA-512, 16192, 128, 512, 0
SHA-512, 16192, 128, 1024, 16
SHA-512, 16192, 128, 2048, 0
SHA-512, 16192, 128, 4096, 0
SHA-512, 16192, 128, 8192, 19
SHA-512, 16192, 128, 16384, 6
SHA-512, 16192, 128, 32768, 26
SHA-512, 16192, 128, 65536, 33
SHA3-224, 16192, 56, 1, 532
SHA3-224, 16192, 56, 2, 255
SHA3-224, 16192, 56, 4, 131
SHA3-224, 16192, 56, 8, 67
SHA3-224, 16192, 56, 16, 43
SHA3-224, 16192, 56, 32, 22
SHA3-224, 16192, 56, 64, 14
SHA3-224, 16192, 56, 128, 11
SHA3-224, 16192, 56, 256, 10
SHA3-224, 16192, 56, 512, 8
SHA3-224, 16192, 56, 1024, 9
SHA3-224, 16192, 56, 2048, 8
SHA3-224, 16192, 56, 4096, 8
SHA3-224, 16192, 56, 8192, 8
SHA3-224, 16192, 56, 16384, 8
SHA3-224, 16192, 56, 32768, 16
SHA3-224, 16192, 56, 65536, 23
SHA3-256, 16192, 64, 1, 575
SHA3-256, 16192, 64, 2, 284
SHA3-256, 16192, 64, 4, 144
SHA3-256, 16192, 64, 8, 71
SHA3-256, 16192, 64, 16, 56
SHA3-256, 16192, 64, 32, 16
SHA3-256, 16192, 64, 64, 25
SHA3-256, 16192, 64, 128, 12
SHA3-256, 16192, 64, 256, 6
SHA3-256, 16192, 64, 512, 0
SHA3-256, 16192, 64, 1024, 16
SHA3-256, 16192, 64, 2048, 0
SHA3-256, 16192, 64, 4096, 16
SHA3-256, 16192, 64, 8192, 0
SHA3-256, 16192, 64, 16384, 15
SHA3-256, 16192, 64, 32768, 16
SHA3-256, 16192, 64, 65536, 31
SHA3-384, 16192, 96, 1, 813
SHA3-384, 16192, 96, 2, 408
SHA3-384, 16192, 96, 4, 209
SHA3-384, 16192, 96, 8, 107
SHA3-384, 16192, 96, 16, 47
SHA3-384, 16192, 96, 32, 31
SHA3-384, 16192, 96, 64, 35
SHA3-384, 16192, 96, 128, 8
SHA3-384, 16192, 96, 256, 15
SHA3-384, 16192, 96, 512, 0
SHA3-384, 16192, 96, 1024, 16
SHA3-384, 16192, 96, 2048, 0
SHA3-384, 16192, 96, 4096, 16
SHA3-384, 16192, 96, 8192, 0
SHA3-384, 16192, 96, 16384, 0
SHA3-384, 16192, 96, 32768, 16
SHA3-384, 16192, 96, 65536, 31
SHA3-512, 16192, 128, 1, 1106
SHA3-512, 16192, 128, 2, 564
SHA3-512, 16192, 128, 4, 280
SHA3-512, 16192, 128, 8, 157
SHA3-512, 16192, 128, 16, 62
SHA3-512, 16192, 128, 32, 55
SHA3-512, 16192, 128, 64, 23
SHA3-512, 16192, 128, 128, 17
SHA3-512, 16192, 128, 256, 12
SHA3-512, 16192, 128, 512, 10
SHA3-512, 16192, 128, 1024, 0
SHA3-512, 16192, 128, 2048, 16
SHA3-512, 16192, 128, 4096, 0
SHA3-512, 16192, 128, 8192, 15
SHA3-512, 16192, 128, 16384, 0
SHA3-512, 16192, 128, 32768, 16
SHA3-512, 16192, 128, 65536, 31
SHA-1, 24288, 40, 1, 551
SHA-1, 24288, 40, 2, 254
SHA-1, 24288, 40, 4, 140
SHA-1, 24288, 40, 8, 62
SHA-1, 24288, 40, 16, 31
SHA-1, 24288, 40, 32, 31
SHA-1, 24288, 40, 64, 16
SHA-1, 24288, 40, 128, 16
SHA-1, 24288, 40, 256, 9
SHA-1, 24288, 40, 512, 15
SHA-1, 24288, 40, 1024, 0
SHA-1, 24288, 40, 2048, 0
SHA-1, 24288, 40, 4096, 16
SHA-1, 24288, 40, 8192, 15
SHA-1, 24288, 40, 16384, 16
SHA-1, 24288, 40, 32768, 15
SHA-1, 24288, 40, 65536, 32
SHA-224, 24288, 56, 1, 731
SHA-224, 24288, 56, 2, 369
SHA-224, 24288, 56, 4, 193
SHA-224, 24288, 56, 8, 94
SHA-224, 24288, 56, 16, 62
SHA-224, 24288, 56, 32, 32
SHA-224, 24288, 56, 64, 17
SHA-224, 24288, 56, 128, 16
SHA-224, 24288, 56, 256, 16
SHA-224, 24288, 56, 512, 15
SHA-224, 24288, 56, 1024, 32
SHA-224, 24288, 56, 2048, 15
SHA-224, 24288, 56, 4096, 16
SHA-224, 24288, 56, 8192, 15
SHA-224, 24288, 56, 16384, 0
SHA-224, 24288, 56, 32768, 0
SHA-224, 24288, 56, 65536, 15
SHA-256, 24288, 64, 1, 885
SHA-256, 24288, 64, 2, 416
SHA-256, 24288, 64, 4, 212
SHA-256, 24288, 64, 8, 96
SHA-256, 24288, 64, 16, 74
SHA-256, 24288, 64, 32, 31
SHA-256, 24288, 64, 64, 22
SHA-256, 24288, 64, 128, 15
SHA-256, 24288, 64, 256, 16
SHA-256, 24288, 64, 512, 16
SHA-256, 24288, 64, 1024, 15
SHA-256, 24288, 64, 2048, 16
SHA-256, 24288, 64, 4096, 0
SHA-256, 24288, 64, 8192, 11
SHA-256, 24288, 64, 16384, 4
SHA-256, 24288, 64, 32768, 16
SHA-256, 24288, 64, 65536, 40
SHA-384, 24288, 96, 1, 1225
SHA-384, 24288, 96, 2, 619
SHA-384, 24288, 96, 4, 291
SHA-384, 24288, 96, 8, 156
SHA-384, 24288, 96, 16, 79
SHA-384, 24288, 96, 32, 47
SHA-384, 24288, 96, 64, 37
SHA-384, 24288, 96, 128, 30
SHA-384, 24288, 96, 256, 15
SHA-384, 24288, 96, 512, 16
SHA-384, 24288, 96, 1024, 20
SHA-384, 24288, 96, 2048, 0
SHA-384, 24288, 96, 4096, 15
SHA-384, 24288, 96, 8192, 16
SHA-384, 24288, 96, 16384, 15
SHA-384, 24288, 96, 32768, 16
SHA-384, 24288, 96, 65536, 31
SHA-512, 24288, 128, 1, 1608
SHA-512, 24288, 128, 2, 799
SHA-512, 24288, 128, 4, 404
SHA-512, 24288, 128, 8, 214
SHA-512, 24288, 128, 16, 107
SHA-512, 24288, 128, 32, 59
SHA-512, 24288, 128, 64, 28
SHA-512, 24288, 128, 128, 32
SHA-512, 24288, 128, 256, 15
SHA-512, 24288, 128, 512, 16
SHA-512, 24288, 128, 1024, 16
SHA-512, 24288, 128, 2048, 15
SHA-512, 24288, 128, 4096, 19
SHA-512, 24288, 128, 8192, 11
SHA-512, 24288, 128, 16384, 2
SHA-512, 24288, 128, 32768, 16
SHA-512, 24288, 128, 65536, 31
SHA3-224, 24288, 56, 1, 764
SHA3-224, 24288, 56, 2, 358
SHA3-224, 24288, 56, 4, 203
SHA3-224, 24288, 56, 8, 114
SHA3-224, 24288, 56, 16, 67
SHA3-224, 24288, 56, 32, 31
SHA3-224, 24288, 56, 64, 16
SHA3-224, 24288, 56, 128, 28
SHA3-224, 24288, 56, 256, 2
SHA3-224, 24288, 56, 512, 16
SHA3-224, 24288, 56, 1024, 16
SHA3-224, 24288, 56, 2048, 15
SHA3-224, 24288, 56, 4096, 17
SHA3-224, 24288, 56, 8192, 2
SHA3-224, 24288, 56, 16384, 16
SHA3-224, 24288, 56, 32768, 15
SHA3-224, 24288, 56, 65536, 32
SHA3-256, 24288, 64, 1, 901
SHA3-256, 24288, 64, 2, 438
SHA3-256, 24288, 64, 4, 203
SHA3-256, 24288, 64, 8, 141
SHA3-256, 24288, 64, 16, 70
SHA3-256, 24288, 64, 32, 33
SHA3-256, 24288, 64, 64, 32
SHA3-256, 24288, 64, 128, 15
SHA3-256, 24288, 64, 256, 16
SHA3-256, 24288, 64, 512, 15
SHA3-256, 24288, 64, 1024, 0
SHA3-256, 24288, 64, 2048, 0
SHA3-256, 24288, 64, 4096, 24
SHA3-256, 24288, 64, 8192, 15
SHA3-256, 24288, 64, 16384, 31
SHA3-256, 24288, 64, 32768, 16
SHA3-256, 24288, 64, 65536, 31
SHA3-384, 24288, 96, 1, 1247
SHA3-384, 24288, 96, 2, 647
SHA3-384, 24288, 96, 4, 313
SHA3-384, 24288, 96, 8, 156
SHA3-384, 24288, 96, 16, 94
SHA3-384, 24288, 96, 32, 49
